mode,brand,fuel_type,kilometers_driven,mileage,owner_type,power,price,seats,transmission,year
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,65405,13,First,204,32.73,5,Automatic,2016
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,100000,14.21,First,203,25,5,Automatic,2014
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,43800,14.21,Second,203,16.75,5,Automatic,2011
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,55000,14.21,Second,203,16,5,Automatic,2011
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Petrol,72000,12,First,184,17.25,5,Automatic,2014
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,78000,15,Second,204.429186,14.5,5,Manual,2011
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,76662,11,First,198.5,10.99,5,Automatic,2006
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,48000,14.21,First,203,22,5,Automatic,2013
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,131000,11,First,198.5,10,5,Automatic,2005
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Petrol,77000,10,Second,157.7,6.5,5,Automatic,2008
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Petrol,50319,12,First,181.03,21.95,5,Automatic,2013
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,58000,10,First,170,15.75,5,Automatic,2013
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,42000,14.21,First,203,24.95,5,Automatic,2014
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,67612,14.21,Second,203,11.5,5,Automatic,2011
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Petrol,100000,10,First,157.7,11.5,5,Automatic,2012
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,28000,13,First,258,31.75,5,Automatic,2014
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,60000,10,First,170,27,5,Automatic,2013
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,70000,11,First,198.5,11,5,Automatic,2007
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Petrol,43600,10.93,First,272,10.24,5,Automatic,2009
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,41467,15,First,204,37.98,5,Automatic,2018
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,41082,13,First,204,38.76,5,Automatic,2016
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Petrol,40000,10.5,First,157.7,24,5,Automatic,2014
MERCEDES-BENZ E-CLASS,MERCEDES-BENZ,Diesel,21000,13,First,204,36,5,Automatic,2016
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,85001,12,Second,224,28,7,Automatic,2010
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,85000,11.3,First,254.8,38.75,7,Automatic,2014
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,52000,12,First,224,49,7,Automatic,2014
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,46000,12,First,224,36,7,Automatic,2013
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,79000,12,First,224,41,7,Automatic,2014
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,16000,11.3,First,254.8,56,7,Automatic,2016
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,45000,11.3,First,254.8,56,7,Automatic,2015
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,100000,12,First,224,32,7,Automatic,2013
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,55000,12,First,224,52,7,Automatic,2015
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,100000,11.3,Second,254.8,38,7,Automatic,2013
MERCEDES-BENZ GL-CLASS,MERCEDES-BENZ,Diesel,48600,12,First,224,48.5,7,Automatic,2015
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,48000,17.9,First,136,20.26,5,Automatic,2015
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,38000,17.9,First,136,20,5,Automatic,2015
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,50000,17.9,First,136,25,5,Automatic,2017
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,35000,17.9,First,136,23.5,5,Automatic,2017
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,10000,17.9,First,136,28.9,5,Automatic,2018
MERCEDES-BENZ GLA,MERCEDES-BENZ,Petrol,23000,13.7,First,183,25,5,Automatic,2016
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,72524,17.9,Second,136,18.06,5,Automatic,2017
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,54000,17.9,First,136,17.55,5,Automatic,2015
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,52000,17.9,First,136,19.5,5,Automatic,2014
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,30000,17.9,First,136,26,5,Automatic,2014
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,27000,17.9,First,136,23,5,Automatic,2015
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,35000,17.9,First,136,20.99,5,Automatic,2015
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,43022,17.9,First,136,24.85,5,Automatic,2016
MERCEDES-BENZ GLA,MERCEDES-BENZ,Petrol,28000,13.7,First,183,26,5,Automatic,2016
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,26212,17.9,First,136,24.46,5,Automatic,2016
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,16500,17.9,First,136,34,5,Automatic,2017
MERCEDES-BENZ GLA,MERCEDES-BENZ,Diesel,60000,17.9,Second,136,17.55,5,Automatic,2016
MERCEDES-BENZ GLA,MERCEDES-BENZ,Petrol,17773,13.7,First,183,26.76,5,Automatic,2018
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,44414,17.9,First,170,42.5,5,Automatic,2016
MERCEDES-BENZ GLC,MERCEDES-BENZ,Petrol,22397,11.5,First,367,70.99,5,Automatic,2018
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,10003,17.9,First,170,48.5,5,Automatic,2018
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,25000,17.9,First,170,45,5,Automatic,2017
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,29311,17.9,First,170,50.97,5,Automatic,2019
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,24000,17.9,First,170,46.95,5,Automatic,2017
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,26192,17.9,First,168,40.47,5,Automatic,2017
MERCEDES-BENZ GLC,MERCEDES-BENZ,Diesel,50794,17.9,First,170,43.3,5,Automatic,2017
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,29819,11.57,First,254.79,61.29,5,Automatic,2017
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,29000,17.9,First,201.15,57,5,Automatic,2017
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,21000,17.9,First,201.15,56,5,Automatic,2016
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,40129,11.57,First,254.79,70.8,5,Automatic,2018
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,33552,11.57,First,254.79,64.87,5,Automatic,2017
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,25601,17.9,First,201.15,56.73,5,Automatic,2017
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,30706,11.57,First,254.79,59.29,5,Automatic,2018
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,19863,11.57,First,254.79,64.95,5,Automatic,2017
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,29277,11.57,First,254.79,59.65,5,Automatic,2018
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,29000,11.57,First,254.79,65,5,Automatic,2016
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,50000,17.9,First,201.15,49,5,Automatic,2016
MERCEDES-BENZ GLE,MERCEDES-BENZ,Diesel,28541,11.57,First,254.79,60.75,5,Automatic,2016
MERCEDES-BENZ GLS,MERCEDES-BENZ,Diesel,129000,11,First,258,56,7,Automatic,2017
MERCEDES-BENZ GLS,MERCEDES-BENZ,Diesel,6000,11,First,258,79,7,Automatic,2018
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,85000,11.74,First,254.8,28,5,Automatic,2013
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,120000,12.992,First,165,30,5,Automatic,2014
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,33000,12.992,Second,165,43,5,Automatic,2014
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,51000,11.74,First,254.8,22.25,5,Automatic,2012
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,69000,12.992,First,165,38,5,Automatic,2015
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,83000,11.74,First,254.8,36,5,Automatic,2012
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,52000,15.26,First,203.2,35,5,Automatic,2016
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,63888,14,First,224,22.58,5,Automatic,2012
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,23218,15.26,First,203.2,45.61,5,Automatic,2016
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,22769,12.992,First,165,49.22,5,Automatic,2016
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,66000,8.7,Second,224.34,10.75,5,Automatic,2009
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,58589,15.26,First,203.2,27.75,5,Automatic,2015
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,53000,8.7,First,224.34,13.75,5,Automatic,2009
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,63000,12.992,First,165,26,5,Automatic,2012
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,27833,12.992,First,165,49.24,5,Automatic,2016
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,20000,12.992,First,165,47.35,5,Automatic,2015
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,50000,15.26,First,203.2,45,5,Automatic,2014
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,66000,15.26,First,203.2,30,5,Automatic,2014
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,52000,15.26,First,203.2,29.95,5,Automatic,2012
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,100000,14,First,224,14.41,5,Automatic,2011
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,54000,14,First,224,21.99,5,Automatic,2011
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,66000,12.992,First,165,23,5,Automatic,2012
MERCEDES-BENZ M-CLASS,MERCEDES-BENZ,Diesel,102002,8.7,First,224.34,10.75,5,Automatic,2009
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,78500,14.84,First,167.62,28,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,58000,11.74,First,186,26.7,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,65000,15.8,Second,170,10,5,Manual,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,28352,11.7,First,178,9.35,5,Automatic,2009
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,44965,19.27,First,170,17.95,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,23550,19.27,First,167.62,33.66,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,30500,11.74,First,186,10.5,5,Automatic,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,29161,19.27,First,167.62,39.41,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,55980,19.27,First,167.62,18.12,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,57000,15.8,Second,170,18,5,Manual,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,77771,19.27,First,170,18.64,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,25000,15.8,First,170,26,5,Manual,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,35299,14.84,First,170,19,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,50000,11.74,Second,186,8.5,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,45000,15.8,First,170,23,5,Manual,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,13190,15.72225806,First,181.43,38.99,5,Automatic,2019
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,25559,19.71,First,201.15,37.93,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,39037,14.84,First,170,9.25,5,Automatic,2007
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,86000,14.84,First,170,19,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,56778,11.74,First,186,15.46,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,36797,19.27,First,167.62,39.47,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,48000,14.74,Second,184,9.75,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,58205,19.27,First,167.62,27,5,Automatic,2016
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,71703,14.74,First,181.03,9.14,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,50000,19.27,First,167.62,30,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,63983,19.27,First,170,16.56,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,49000,19.27,First,170,8.95,5,Automatic,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,64000,19.27,First,170,15.65,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,39000,14.84,First,170,9.5,5,Automatic,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,87000,19.27,Second,167.62,17,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,51944,19.27,First,170,32.5,5,Automatic,2016
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,45000,11.74,Second,186,13.5,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,65000,11.7,Second,178,11.75,5,Manual,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,51355,14.84,First,170,27,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,40000,11.74,Second,186,14.5,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,29813,14.74,Second,181.03,11.5,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,36000,11.74,First,186,10.15,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,32642,14.84,First,170,34.78,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,220000,11.74,Second,186,6,5,Automatic,2007
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,41367,15.8,First,170,18.49,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,32324,14.84,First,170,30.5,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,62000,14.84,Second,170,12.5,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,21000,14.84,First,170,23.5,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,24465,19.27,First,167.62,39.45,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,14470,19.71,First,201.15,38.5,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,40100,14.84,First,170,14.5,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,50135,15.8,First,170,10.36,5,Manual,2008
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,51000,11.74,First,186,11.5,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,23152,19.27,First,167.62,39.22,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,20149,19.27,First,167.62,38.5,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,29000,11.7,Second,178,10,5,Automatic,2009
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,74213,14.84,First,170,11.5,5,Automatic,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,81456,15.8,First,170,14.25,5,Manual,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,20604,19.27,First,167.62,39.62,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,49000,14.84,Second,167.62,19.25,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,90000,14.84,First,167.62,13.9,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,63000,14.94,First,204,14.22,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,51000,15.8,First,170,18.5,5,Manual,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,10714,19.27,First,167.62,39.51,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,78616,14.84,Second,170,15.5,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,11200,19.27,First,167.62,37.5,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,15000,19.27,First,170,28.5,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,107000,14.84,First,170,11.99,5,Automatic,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,80578,14.84,Second,170,14.5,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,64000,11.74,Second,186,12.5,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,10000,19.27,First,167.62,36,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,68782,14.84,First,170,12.5,5,Automatic,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,116000,15.8,Second,170,8.5,5,Manual,2009
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,27467,19.27,First,167.62,39.05,5,Automatic,2018
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,62148,11.7,First,178,8.8,5,Manual,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,20000,19.27,First,170,33,5,Automatic,2016
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,26000,15.8,First,170,26,5,Manual,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,17320,15.8,First,170,37.99,5,Automatic,2019
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,38000,14.84,First,170,13.51,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,25000,14.84,Second,167.62,21,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,34000,11.78,First,167.62,25.5,5,Automatic,2016
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,16329,19.27,First,170,30.3,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,39000,19.27,First,167.62,34,5,Automatic,2015
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,41000,14.84,First,170,18.5,5,Automatic,2014
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,26493,19.27,First,170,33.64,5,Automatic,2017
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,43627,11.74,First,186,29,5,Automatic,2007
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,22000,14.84,First,170,14,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,119000,14.84,First,170,13.99,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,57000,14.94,Second,204,17.25,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,60000,11.74,First,186,16,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,34000,11.7,First,178,10,5,Manual,2010
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,37944,14.84,First,167.62,35,5,Automatic,2016
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,42408,14.84,First,170,10.48,5,Automatic,2011
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,92469,19.71,Second,201.15,16.14,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,33000,14.74,First,184,16,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,79000,15.8,Second,170,15.5,5,Manual,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,25000,14.74,First,181.04,14.85,5,Automatic,2013
MERCEDES-BENZ NEW,MERCEDES-BENZ,Diesel,65000,14.94,First,204,16,5,Automatic,2012
MERCEDES-BENZ NEW,MERCEDES-BENZ,Petrol,63720,11.74,First,186,13.25,5,Automatic,2012
MERCEDES-BENZ R-CLASS,MERCEDES-BENZ,Diesel,46000,11.8,First,261,28,7,Automatic,2010
MERCEDES-BENZ R-CLASS,MERCEDES-BENZ,Petrol,82000,11.8,Second,272,16.85,7,Automatic,2011
MERCEDES-BENZ R-CLASS,MERCEDES-BENZ,Petrol,45710,11.8,First,272,23.68,7,Automatic,2014
MERCEDES-BENZ R-CLASS,MERCEDES-BENZ,Petrol,93000,11.8,Second,272,15,7,Automatic,2010
MERCEDES-BENZ S,MERCEDES-BENZ,Petrol,35277,7.81,First,362.9,30,5,Automatic,2010
MERCEDES-BENZ S,MERCEDES-BENZ,Diesel,56451,13.5,First,282,62.81,5,Automatic,2017
MERCEDES-BENZ S,MERCEDES-BENZ,Diesel,137000,13.5,First,282,18.5,5,Automatic,2010
MERCEDES-BENZ S,MERCEDES-BENZ,Petrol,47088,10.13,Second,364.9,19,5,Automatic,2006
MERCEDES-BENZ S,MERCEDES-BENZ,Diesel,42000,13,Second,210,22,5,Automatic,2009
MERCEDES-BENZ S,MERCEDES-BENZ,Petrol,55000,10.13,Third,364.9,9.99,5,Automatic,2007
MERCEDES-BENZ S,MERCEDES-BENZ,Diesel,98000,13.5,Second,282,25,5,Automatic,2009
MERCEDES-BENZ S,MERCEDES-BENZ,Petrol,103000,10.13,First,364.9,8.85,5,Automatic,2006
MERCEDES-BENZ S,MERCEDES-BENZ,Diesel,37000,13.5,First,282,21,5,Automatic,2010
MERCEDES-BENZ S,MERCEDES-BENZ,Petrol,80000,13,First,210,25,5,Automatic,2013
MERCEDES-BENZ S-CLASS,MERCEDES-BENZ,Petrol,30000,13,First,210,10.75,5,Manual,2006
MERCEDES-BENZ S-CLASS,MERCEDES-BENZ,Petrol,111000,13,First,210,6.5,5,Automatic,2003
MERCEDES-BENZ S-CLASS,MERCEDES-BENZ,Petrol,84143,13,First,210,17.09,5,Manual,2007
MERCEDES-BENZ S-CLASS,MERCEDES-BENZ,Petrol,119859,13,First,210,7.1,5,Automatic,2004
MERCEDES-BENZ S-CLASS,MERCEDES-BENZ,Diesel,47140,13.5,Second,281.61,30,5,Automatic,2011
MERCEDES-BENZ SL-CLASS,MERCEDES-BENZ,Petrol,35000,8.1,First,387.3,29.5,2,Automatic,2010
MERCEDES-BENZ SLC,MERCEDES-BENZ,Petrol,13372,19,First,362.07,54,2,Automatic,2017
MERCEDES-BENZ SLC,MERCEDES-BENZ,Petrol,2526,19,First,362.07,83.96,2,Automatic,2019
MERCEDES-BENZ SLK-CLASS,MERCEDES-BENZ,Petrol,22732,18.1,First,306,55.54,2,Automatic,2016
MERCEDES-BENZ SLK-CLASS,MERCEDES-BENZ,Petrol,10000,18.1,First,306,55,2,Automatic,2015
MERCEDES-BENZ SLK-CLASS,MERCEDES-BENZ,Petrol,3000,12,Second,421,90,2,Automatic,2014
MINI CLUBMAN,MINI,Petrol,8350,13.8,First,192,35,5,Manual,2017
MINI COOPER,MINI,Petrol,26327,16.82,First,189.08,35.67,4,Automatic,2017
MINI COOPER,MINI,Petrol,20000,18.86,First,122,32,4,Automatic,2015
MINI COOPER,MINI,Petrol,11900,16.82,First,189.08,28.5,4,Automatic,2014
MINI COOPER,MINI,Diesel,11000,20.7,First,113.98,29.5,5,Automatic,2016
MINI COOPER,MINI,Petrol,37000,13.6,Second,181,17,4,Automatic,2012
MINI COOPER,MINI,Diesel,60000,20.7,Second,113.98,23.5,5,Automatic,2014
MINI COOPER,MINI,Diesel,34000,20.7,First,113.98,22,5,Automatic,2014
MINI COOPER,MINI,Diesel,51000,23.8,First,112,21.94,5,Automatic,2013
MINI COOPER,MINI,Diesel,20000,20.7,First,113.98,23.5,4,Automatic,2016
MINI COOPER,MINI,Diesel,45535,23.8,First,112,19.41,5,Automatic,2014
MINI COOPER,MINI,Diesel,2000,20.7,First,113.98,34,5,Automatic,2017
MINI COOPER,MINI,Diesel,34000,23.8,First,112,22,5,Automatic,2015
MINI COOPER,MINI,Petrol,17000,16.82,Second,189.08,22,4,Automatic,2012
MINI COOPER,MINI,Petrol,21000,17.44,First,189.08,21.5,4,Automatic,2013
MINI COOPER,MINI,Petrol,15000,16.82,First,189.08,35,4,Automatic,2016
MINI COOPER,MINI,Petrol,20469,16.82,First,189.08,35.98,4,Automatic,2017
MINI COOPER,MINI,Petrol,2971,13.6,First,181,39.75,4,Automatic,2018
MINI COOPER,MINI,Diesel,14857,20.7,First,113.98,31.55,5,Automatic,2019
MINI COOPER,MINI,Diesel,27641,20.7,Second,113.98,24.77,4,Automatic,2015
MINI COOPER,MINI,Diesel,32298,20.7,First,113.98,23.8,4,Automatic,2016
MINI COOPER,MINI,Diesel,35165,23.8,Second,112,22,5,Automatic,2014
MINI COOPER,MINI,Petrol,18000,13.6,First,181,22,4,Automatic,2012
MINI COOPER,MINI,Petrol,52000,13.6,First,181,25,4,Automatic,2013
MINI COOPER,MINI,Petrol,21110,17.44,First,189.08,28.95,4,Automatic,2016
MINI COUNTRYMAN,MINI,Diesel,8525,16.6,Second,112,23,5,Automatic,2017
MITSUBISHI CEDIA,MITSUBISHI,Petrol,66000,13.17,Second,114,3.85,5,Manual,2010
MITSUBISHI CEDIA,MITSUBISHI,Petrol,97000,13.17,First,114,3,5,Manual,2009
MITSUBISHI LANCER,MITSUBISHI,Petrol,104000,13.7,Third,85.8,1,5,Manual,2001
MITSUBISHI LANCER,MITSUBISHI,Diesel,125000,14.8,Third,68,3,5,Manual,2003
MITSUBISHI MONTERO,MITSUBISHI,Diesel,179032,11.56,First,199.3,7.5,7,Manual,2007
MITSUBISHI OUTLANDER,MITSUBISHI,Petrol,76000,11.3,Second,170,5.53,5,Automatic,2010
MITSUBISHI OUTLANDER,MITSUBISHI,Petrol,39525,11.3,First,170,9.25,5,Automatic,2010
